"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 10 09:39:13 GMT 2023","Mon Jul 10 09:39:13 GMT 2023","1","tests","test_labels","","","","test_decorator_labels",""
"passed","Mon Jul 10 09:39:26 GMT 2023","Mon Jul 10 09:39:31 GMT 2023","5018","tests","test_steps","","","","test_decorator_steps",""
"passed","Mon Jul 10 09:39:13 GMT 2023","Mon Jul 10 09:39:13 GMT 2023","0","tests","test_labels","","","","test_no_labels",""
"passed","Mon Jul 10 09:39:11 GMT 2023","Mon Jul 10 09:39:11 GMT 2023","0","tests","test_attachments","","","","test_attachments",""
"passed","Mon Jul 10 09:39:13 GMT 2023","Mon Jul 10 09:39:20 GMT 2023","7105","tests","test_selene","","","","test_github",""
"passed","Mon Jul 10 09:39:20 GMT 2023","Mon Jul 10 09:39:26 GMT 2023","5859","tests","test_steps","","","","test_dynamic_steps",""
"passed","Mon Jul 10 09:39:13 GMT 2023","Mon Jul 10 09:39:13 GMT 2023","0","tests","test_labels","","","","test_dynamic_labels",""
