"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 16 11:22:49 GMT 2023","Mon Oct 16 11:22:55 GMT 2023","5574","tests","test_selene","","","","test_github",""
"passed","Mon Oct 16 11:22:47 GMT 2023","Mon Oct 16 11:22:47 GMT 2023","0","tests","test_labels","","","","test_no_labels",""
"passed","Mon Oct 16 11:22:49 GMT 2023","Mon Oct 16 11:22:49 GMT 2023","0","tests","test_labels","","","","test_decorator_labels",""
"passed","Mon Oct 16 11:22:49 GMT 2023","Mon Oct 16 11:22:49 GMT 2023","0","tests","test_labels","","","","test_dynamic_labels",""
"passed","Mon Oct 16 11:22:59 GMT 2023","Mon Oct 16 11:23:04 GMT 2023","4244","tests","test_steps","","","","test_decorator_steps",""
"passed","Mon Oct 16 11:22:55 GMT 2023","Mon Oct 16 11:22:59 GMT 2023","4619","tests","test_steps","","","","test_dynamic_steps",""
